time,temperature,moisture
2/19/2020,29,470
2/19/2020,29,471
2/19/2020,29,487
2/19/2020,29,470
2/19/2020,29,470
2/19/2020,29,487
2/19/2020,29,487
2/19/2020,29,487
2/19/2020,29,487
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,487
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,487
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,469
2/19/2020,29,486
2/19/2020,29,470
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,486
2/19/2020,29,469
2/19/2020,29,469
2/19/2020,29,485
2/19/2020,29,486
2/19/2020,29,468
2/19/2020,29,469
2/19/2020,29,485
2/19/2020,28,468
2/19/2020,29,469
2/19/2020,29,469
2/19/2020,29,468
2/19/2020,29,485
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,484
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,468
2/19/2020,29,484
2/19/2020,29,484
2/19/2020,29,468
2/19/2020,29,485
2/19/2020,29,484
2/19/2020,29,468
2/19/2020,29,466
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,484
2/19/2020,29,484
2/19/2020,29,468
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,468
2/19/2020,29,466
2/19/2020,29,468
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,468
2/19/2020,29,468
2/19/2020,29,468
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,484
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,466
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,483
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,482
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,465
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,483
2/19/2020,29,482
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,466
2/19/2020,29,483
2/19/2020,29,483
2/19/2020,29,466
2/19/2020,29,482
2/19/2020,29,482
2/19/2020,29,482
2/19/2020,29,483
2/19/2020,29,482
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,482
2/19/2020,29,465
2/19/2020,29,482
2/19/2020,29,465
2/19/2020,29,481
2/19/2020,29,465
2/19/2020,29,481
2/19/2020,29,466
2/19/2020,29,481
2/19/2020,29,482
2/19/2020,29,481
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,28,466
2/19/2020,29,465
2/19/2020,29,465
2/19/2020,28,481
2/19/2020,29,481
2/19/2020,29,465
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,462
2/19/2020,29,495
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,480
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,496
2/19/2020,29,497
2/19/2020,29,496
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,28,497
2/19/2020,28,481
2/19/2020,29,497
2/19/2020,28,497
2/19/2020,28,481
2/19/2020,28,497
2/19/2020,29,497
2/19/2020,28,497
2/19/2020,28,481
2/19/2020,28,497
2/19/2020,28,497
2/19/2020,29,481
2/19/2020,28,497
2/19/2020,29,497
2/19/2020,29,480
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,480
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,480
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,480
2/19/2020,29,480
2/19/2020,29,480
2/19/2020,29,480
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,482
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,482
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,482
2/19/2020,29,481
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,482
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,28,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,483
2/19/2020,29,483
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,482
2/19/2020,28,498
2/19/2020,29,483
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,28,499
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,497
2/19/2020,29,476
2/19/2020,29,476
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,498
2/19/2020,29,480
2/19/2020,29,481
2/19/2020,29,481
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,483
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,483
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,478
2/19/2020,29,500
2/19/2020,29,483
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,483
2/19/2020,29,501
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,483
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,501
2/19/2020,29,476
2/19/2020,29,476
2/19/2020,29,476
2/19/2020,29,477
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,28,499
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,486
2/19/2020,28,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,486
2/19/2020,29,502
2/19/2020,29,486
2/19/2020,29,504
2/19/2020,29,502
2/19/2020,29,486
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,505
2/19/2020,29,487
2/19/2020,29,505
2/19/2020,29,504
2/19/2020,29,487
2/19/2020,29,505
2/19/2020,29,505
2/19/2020,29,505
2/19/2020,29,505
2/19/2020,29,506
2/19/2020,29,506
2/19/2020,29,506
2/19/2020,29,506
2/19/2020,29,506
2/19/2020,29,505
2/19/2020,29,506
2/19/2020,29,506
2/19/2020,29,489
2/19/2020,29,507
2/19/2020,29,506
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,506
2/19/2020,29,489
2/19/2020,29,507
2/19/2020,29,506
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,490
2/19/2020,29,490
2/19/2020,29,490
2/19/2020,29,507
2/19/2020,29,508
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,507
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,490
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,509
2/19/2020,29,509
2/19/2020,29,509
2/19/2020,29,495
2/19/2020,29,494
2/19/2020,29,509
2/19/2020,29,509
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,495
2/19/2020,29,495
2/19/2020,29,495
2/19/2020,29,495
2/19/2020,29,511
2/19/2020,29,510
2/19/2020,29,511
2/19/2020,29,511
2/19/2020,29,511
2/19/2020,29,512
2/19/2020,29,512
2/19/2020,29,512
2/19/2020,29,512
2/19/2020,29,512
2/19/2020,29,513
2/19/2020,29,513
2/19/2020,29,513
2/19/2020,29,514
2/19/2020,27,513
2/19/2020,29,514
2/19/2020,29,514
2/19/2020,29,514
2/19/2020,29,498
2/19/2020,2147483647,497
2/19/2020,29,498
2/19/2020,29,514
2/19/2020,29,498
2/19/2020,29,514
2/19/2020,29,514
2/19/2020,29,498
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,499
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,500
2/19/2020,29,517
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,500
2/19/2020,29,517
2/19/2020,29,517
2/19/2020,29,500
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,519
2/19/2020,29,518
2/19/2020,29,518
2/19/2020,29,518
2/19/2020,29,519
2/19/2020,29,504
2/19/2020,29,520
2/19/2020,29,521
2/19/2020,29,521
2/19/2020,29,499
2/19/2020,29,492
2/19/2020,29,492
2/19/2020,29,508
2/19/2020,29,493
2/19/2020,29,494
2/19/2020,29,494
2/19/2020,29,511
2/19/2020,29,496
2/19/2020,29,512
2/19/2020,29,496
2/19/2020,29,497
2/19/2020,-15,513
2/19/2020,29,496
2/19/2020,29,513
2/19/2020,29,513
2/19/2020,29,497
2/19/2020,29,497
2/19/2020,29,498
2/19/2020,29,498
2/19/2020,29,499
2/19/2020,29,516
2/19/2020,29,499
2/19/2020,29,499
2/19/2020,28,500
2/19/2020,29,499
2/19/2020,29,500
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,29,501
2/19/2020,28,502
2/19/2020,29,501
2/19/2020,28,502
2/19/2020,28,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,502
2/19/2020,29,504
2/19/2020,29,504
2/19/2020,29,520
2/19/2020,29,521
2/19/2020,29,501
2/19/2020,29,505
2/19/2020,29,505
2/19/2020,29,505
2/19/2020,29,522
2/19/2020,29,505
2/19/2020,29,522
2/19/2020,29,506
2/19/2020,29,523
2/19/2020,29,506
2/19/2020,29,507
2/19/2020,29,524
2/19/2020,29,524
2/19/2020,29,507
2/19/2020,29,508
2/19/2020,29,508
2/19/2020,29,525
2/19/2020,29,525
2/19/2020,29,508
2/19/2020,29,509
2/19/2020,29,509
2/19/2020,29,526
2/19/2020,29,526
2/19/2020,29,509
2/19/2020,28,509
2/19/2020,29,509
2/19/2020,29,526
2/19/2020,29,510
2/19/2020,29,528
2/19/2020,29,511
2/19/2020,29,528
2/19/2020,29,528
2/19/2020,29,512
2/19/2020,29,512
2/19/2020,29,529
2/19/2020,29,530
2/19/2020,29,513
2/19/2020,29,530
2/19/2020,29,513
2/19/2020,29,513
2/19/2020,29,513
2/19/2020,29,514
2/19/2020,29,514
2/19/2020,29,514
2/19/2020,29,514
2/19/2020,29,513
2/19/2020,29,514
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,516
2/19/2020,29,533
2/19/2020,29,517
2/19/2020,29,517
2/19/2020,29,517
2/19/2020,29,517
2/19/2020,29,518
2/19/2020,29,518
2/19/2020,29,535
2/19/2020,29,519
2/19/2020,29,519
2/19/2020,29,519
2/19/2020,29,519
2/19/2020,29,520
2/19/2020,29,519
2/19/2020,29,536
2/19/2020,29,536
2/19/2020,29,520
2/19/2020,29,520
2/19/2020,29,520
2/19/2020,29,520
2/19/2020,29,521
2/19/2020,29,522
2/19/2020,29,522
2/19/2020,29,520
2/19/2020,29,521
2/19/2020,29,522
2/19/2020,29,522
2/19/2020,29,522
2/19/2020,29,522
2/19/2020,29,541
2/19/2020,29,541
2/19/2020,29,541
2/19/2020,29,523
2/19/2020,29,524
2/19/2020,29,523
2/19/2020,29,525
2/19/2020,29,542
2/19/2020,29,525
2/19/2020,29,543
2/19/2020,29,526
2/19/2020,29,526
2/19/2020,29,526
2/19/2020,29,528
2/19/2020,29,526
2/19/2020,29,528
2/19/2020,29,528
2/19/2020,29,528
2/19/2020,28,528
2/19/2020,29,528
2/19/2020,28,528
2/19/2020,28,545
2/19/2020,28,529
2/19/2020,28,545
2/19/2020,28,529
2/19/2020,28,546
2/19/2020,28,546
2/19/2020,28,545
2/19/2020,28,529
2/19/2020,28,546
2/19/2020,28,530
2/19/2020,28,531
2/19/2020,28,546
2/19/2020,28,531
2/19/2020,28,531
2/19/2020,28,531
2/19/2020,28,532
2/19/2020,28,532
2/19/2020,28,532
2/19/2020,28,532
2/19/2020,28,547
2/19/2020,28,532
2/19/2020,28,547
2/19/2020,28,532
2/19/2020,28,547
2/19/2020,29,547
2/19/2020,28,548
2/19/2020,28,533
2/19/2020,29,549
2/19/2020,29,534
2/19/2020,29,549
2/19/2020,29,549
2/19/2020,28,534
2/19/2020,29,550
2/19/2020,29,533
2/19/2020,29,534
2/19/2020,29,534
2/19/2020,29,535
2/19/2020,29,552
2/19/2020,29,534
2/19/2020,29,535
2/19/2020,29,535
2/19/2020,29,535
2/19/2020,29,535
2/19/2020,29,535
2/19/2020,29,535
2/19/2020,29,535
2/19/2020,29,536
2/19/2020,29,536
2/19/2020,29,536
2/19/2020,28,553
2/19/2020,29,536
2/19/2020,29,536
2/19/2020,29,536
2/19/2020,29,537
2/19/2020,29,537
2/19/2020,29,537
2/19/2020,29,537
2/19/2020,29,538
2/19/2020,28,555
2/19/2020,28,554
2/19/2020,28,537
2/19/2020,28,555
2/19/2020,28,555
2/19/2020,28,537
2/19/2020,28,537
2/19/2020,28,555
2/19/2020,28,537
2/19/2020,28,537
2/19/2020,28,537
2/19/2020,28,537
2/19/2020,28,554
2/19/2020,28,537
2/19/2020,28,537
2/19/2020,28,538
2/19/2020,28,538
2/19/2020,28,537
2/19/2020,28,540
2/19/2020,28,540
2/19/2020,28,538
2/19/2020,28,540
2/19/2020,28,540
2/19/2020,28,538
2/19/2020,28,540
2/19/2020,28,540
2/19/2020,28,540
2/19/2020,14,556
2/19/2020,28,541
2/19/2020,28,556
2/19/2020,28,556
2/19/2020,28,556
2/19/2020,28,541
2/19/2020,28,556
2/19/2020,28,540
2/19/2020,29,540
2/19/2020,28,541
2/19/2020,28,541
2/19/2020,28,542
2/19/2020,28,557
2/19/2020,28,542
2/19/2020,28,557
2/19/2020,28,542
2/19/2020,28,542
2/19/2020,28,541
2/19/2020,28,556
2/19/2020,28,541
2/19/2020,28,556
2/19/2020,28,556
2/19/2020,28,556
2/19/2020,28,556
2/19/2020,28,541
2/19/2020,28,540
2/19/2020,29,540
2/19/2020,28,540
2/19/2020,28,540
2/19/2020,28,555
2/19/2020,29,540
2/19/2020,29,540
2/19/2020,28,541
2/19/2020,28,540
2/19/2020,29,540
2/19/2020,28,540
2/19/2020,29,541
2/19/2020,28,556
2/19/2020,29,556
2/19/2020,29,556
2/19/2020,29,557
2/19/2020,29,541
2/19/2020,28,541
2/19/2020,28,541
2/19/2020,29,541
2/19/2020,28,541
2/19/2020,28,556
2/19/2020,28,542
2/19/2020,28,557
2/19/2020,29,557
2/19/2020,28,557
2/19/2020,28,558
2/19/2020,28,542
2/19/2020,28,557
2/19/2020,28,557
2/19/2020,28,558
2/19/2020,28,557
2/19/2020,28,556
2/19/2020,28,542
2/19/2020,28,558
2/19/2020,28,542
2/19/2020,28,558
2/19/2020,28,557
2/19/2020,28,542
2/19/2020,28,543
2/19/2020,28,558
2/19/2020,28,558
2/19/2020,28,558
2/19/2020,28,558
2/19/2020,28,542
2/19/2020,28,542
2/19/2020,28,542
2/19/2020,28,542
2/19/2020,28,542
2/19/2020,29,542
2/19/2020,28,542
2/19/2020,29,559
2/19/2020,28,559
2/19/2020,29,542
2/19/2020,28,542
2/19/2020,28,558
2/19/2020,28,558
2/19/2020,29,542
2/19/2020,29,541
2/19/2020,29,542
2/19/2020,29,542
2/19/2020,29,558
2/19/2020,29,558
2/19/2020,29,542
2/19/2020,29,542
2/19/2020,28,557
2/19/2020,29,542
2/19/2020,28,542
2/19/2020,29,558
2/19/2020,29,558
2/19/2020,29,543
2/19/2020,29,558
2/19/2020,29,558
2/19/2020,29,542
2/19/2020,29,542
2/19/2020,28,557
2/19/2020,29,542
2/19/2020,29,557
2/19/2020,29,542
2/19/2020,29,542
2/19/2020,28,542
2/19/2020,28,557
2/19/2020,28,542
2/19/2020,28,542
2/19/2020,28,542
2/19/2020,29,558
2/19/2020,29,543
2/19/2020,29,543
2/19/2020,29,543
2/19/2020,28,543
2/19/2020,29,542
2/19/2020,28,558
2/19/2020,28,559
2/19/2020,28,556
2/19/2020,28,543
2/19/2020,28,543
2/19/2020,28,543
2/19/2020,29,543
2/19/2020,28,559
2/19/2020,28,559
2/19/2020,29,543
2/19/2020,29,543
2/19/2020,29,559
2/19/2020,29,543
2/19/2020,29,559
2/19/2020,28,543
2/19/2020,29,559
2/19/2020,29,542
2/19/2020,29,543
2/19/2020,29,559
2/19/2020,29,543
